id,visit,count_exonic,count_intronic,count_intergenic,count_overlapping exon,percent_exonic,percent_intronic,percent_intergenic,percent_overlapping exon
22312821,visit_2,8078658,10207505,801753,885322,42.32,53.48,4.2,4.64
25571309,visit_1,13243587,15400361,1267328,1318912,44.28,51.49,4.24,4.41
25571309,visit_2,12801813,16611177,1334660,1268420,41.64,54.02,4.34,4.13
26000638,visit_1,14755756,21863515,2797281,1507341,37.44,55.47,7.1,3.82
26000638,visit_2,10092403,10059597,837409,975074,48.08,47.93,3.99,4.65
26453122,visit_1,13884536,13697621,1309629,1177657,48.06,47.41,4.53,4.08
26453122,visit_2,5473976,9165262,1128770,644972,34.72,58.13,7.16,4.09
27054824,visit_1,8766797,18641852,4651342,765991,27.34,58.15,14.51,2.39
27054824,visit_2,14681701,15566431,1283152,1294841,46.56,49.37,4.07,4.11
27307545,visit_1,8537792,13499533,998963,1036854,37.06,58.6,4.34,4.5
27307545,visit_2,8731389,10189041,846440,898711,44.17,51.55,4.28,4.55
28497584,visit_1,10915113,13184832,1202100,968710,43.14,52.11,4.75,3.83
28497584,visit_2,11842272,12428249,1110896,975023,46.66,48.97,4.38,3.84
29152782,visit_1,23236800,30426150,2296164,2315928,41.52,54.37,4.1,4.14
29152782,visit_2,9777211,12090287,930478,1002261,42.89,53.03,4.08,4.4
29436053,visit_1,9761852,14733278,1109833,1151847,38.12,57.54,4.33,4.5
29436053,visit_2,11165947,14960842,1208015,1276542,40.85,54.73,4.42,4.67
29739364,visit_1,8019588,9572700,741860,786320,43.74,52.21,4.05,4.29
29739364,visit_2,10113531,11414378,887380,1024050,45.12,50.92,3.96,4.57
30872056,visit_1,14507535,17005858,1310734,1334912,44.2,51.81,3.99,4.07
30872056,visit_2,3107903,11319641,5392154,429311,15.68,57.11,27.21,2.17
30890503,visit_1,19627157,34410223,6065095,2210151,32.66,57.25,10.09,3.68
30890503,visit_2,7063369,10297070,2376634,753393,35.79,52.17,12.04,3.82
31372006,visit_1,10872423,15453250,1160588,1236669,39.56,56.22,4.22,4.5
31372006,visit_2,9626485,13068800,1003446,1022465,40.62,55.15,4.23,4.31
31809411,visit_1,20715631,26746849,2073111,1978882,41.82,54,4.19,3.99
31809411,visit_2,10102614,11570943,859165,821313,44.84,51.35,3.81,3.64
31875736,visit_1,13114017,13927870,1152505,1139449,46.51,49.4,4.09,4.04
31875736,visit_2,6960338,6201768,530966,585720,50.83,45.29,3.88,4.28
31908057,visit_1,11506605,14706287,1130589,1213302,42.08,53.78,4.13,4.44
31908057,visit_2,10706901,14314065,1132301,1081415,40.94,54.73,4.33,4.13
32131047,visit_1,15704669,20518521,1746301,1550841,41.36,54.04,4.6,4.08
32131047,visit_2,12244857,18369272,1656600,1311143,37.94,56.92,5.13,4.06
32316093,visit_1,10005427,11024506,908424,946061,45.61,50.25,4.14,4.31
32316093,visit_2,16066943,13591960,1195032,1275251,52.07,44.05,3.87,4.13
33564585,visit_1,8412052,9024524,809889,732045,46.1,49.46,4.44,4.01
33564585,visit_2,8876352,10958896,897683,889766,42.81,52.86,4.33,4.29
34009259,visit_1,11592699,14155209,1085782,1206911,43.2,52.75,4.05,4.5
34009259,visit_2,15244487,14002613,1063902,1216961,50.29,46.2,3.51,4.01
34107490,visit_1,6082794,6661791,538167,575376,45.79,50.15,4.05,4.33
34107490,visit_2,14697239,18359119,1465716,1595525,42.57,53.18,4.25,4.62
34175175,visit_1,16744504,18835901,1485669,1624021,45.17,50.82,4.01,4.38
34175175,visit_2,7653664,11230222,993524,809730,38.5,56.5,5,4.07
34184481,visit_1,10683838,13608239,1154545,1080685,41.99,53.48,4.54,4.25
34184481,visit_2,8083591,10916784,885319,862685,40.65,54.9,4.45,4.34
34620864,visit_1,11772448,13610779,1361929,1080410,44.02,50.89,5.09,4.04
34620864,visit_2,4295072,10730327,4787924,532721,21.68,54.16,24.17,2.69
34630798,visit_1,10868560,11340548,1001182,1012068,46.83,48.86,4.31,4.36
34630798,visit_2,12127016,14005641,1371071,1024600,44.09,50.92,4.99,3.73
34715210,visit_1,23038795,24047157,1989381,1916052,46.95,49,4.05,3.9
34715210,visit_2,8963622,8528336,736343,724657,49.17,46.79,4.04,3.98
35585621,visit_1,14253352,21729657,1639990,1720800,37.88,57.76,4.36,4.57
35585621,visit_2,7372339,9040179,686076,792347,43.12,52.87,4.01,4.63
37055267,visit_1,7753831,9568484,707290,676735,43.01,53.07,3.92,3.75
37055267,visit_2,16252429,19252927,1522875,1581237,43.89,52,4.11,4.27
37299451,visit_1,9307335,13491264,1027623,988456,39.06,56.62,4.31,4.15
37299451,visit_2,10470242,12126010,1113885,1040443,44.16,51.14,4.7,4.39
37398914,visit_1,5056973,5060832,405171,452014,48.06,48.09,3.85,4.3
37398914,visit_2,6302719,6358189,590460,631498,47.56,47.98,4.46,4.77
37688801,visit_1,9861608,17882794,2806249,866134,32.28,58.53,9.19,2.84
37688801,visit_2,9670755,15968018,1494165,1014226,35.64,58.85,5.51,3.74
37899499,visit_1,10539709,12637620,987323,1011873,43.62,52.3,4.09,4.19
37899499,visit_2,12089625,13505154,1152052,1114801,45.2,50.49,4.31,4.17
38227831,visit_1,8194542,12763377,1429872,990509,36.6,57.01,6.39,4.42
38227831,visit_2,12974079,17219201,1372492,1371218,41.1,54.55,4.35,4.34
38477303,visit_1,8251576,9189064,798774,731622,45.24,50.38,4.38,4.01
38477303,visit_2,7769204,25476051,10844452,906624,17.62,57.78,24.6,2.06
38834776,visit_1,10482044,12346598,1058516,979263,43.88,51.69,4.43,4.1
38834776,visit_2,13641943,18175749,1456395,1339048,41,54.62,4.38,4.02
38867650,visit_1,8814107,12868289,1012069,1046674,38.84,56.7,4.46,4.61
38867650,visit_2,9100757,16282063,1796975,1133832,33.48,59.91,6.61,4.17
39057203,visit_1,6212287,5564120,458702,448137,50.77,45.48,3.75,3.66
39057203,visit_2,16256578,13472990,1066470,1105067,52.79,43.75,3.46,3.59
41380866,visit_1,14389617,18954269,1516503,1548168,41.28,54.37,4.35,4.44
41380866,visit_2,11580518,16111393,1922691,1220399,39.1,54.4,6.49,4.12
43826282,visit_1,12277737,18713822,1436397,1488654,37.86,57.71,4.43,4.59
43826282,visit_2,9885473,10571217,835292,860128,46.43,49.65,3.92,4.04
44755883,visit_1,8665356,13735854,1243457,931629,36.65,58.09,5.26,3.94
44755883,visit_2,8457064,10159984,936760,774585,43.25,51.96,4.79,3.96
45832730,visit_1,7292037,9618713,873612,860183,41,54.09,4.91,4.84
45832730,visit_2,13667291,16255434,1261421,1428402,43.83,52.13,4.05,4.58
46979688,visit_1,7324638,8908649,710257,634031,43.23,52.58,4.19,3.74
46979688,visit_2,11501150,13166868,1041175,1041897,44.74,51.21,4.05,4.05
48594569,visit_1,21068523,21694953,1793128,1844283,47.28,48.69,4.02,4.14
48594569,visit_2,9862919,13019149,1014036,934107,41.27,54.48,4.24,3.91
49180070,visit_1,8725566,12965133,1123302,1073854,38.25,56.83,4.92,4.71
49180070,visit_2,10598813,12352148,921865,1103413,44.4,51.74,3.86,4.62
49365738,visit_1,14189460,15630211,1241851,1200708,45.68,50.32,4,3.87
49365738,visit_2,28626219,30428819,2296880,2610888,46.66,49.6,3.74,4.26
pool_plate2,control,14819543,32402465,10269109,1570859,25.78,56.36,17.86,2.73
10320679,visit_1,20743579,27273224,2179593,2123729,41.32,54.33,4.34,4.23
10452894,visit_1,19598749,22585439,1704605,1901336,44.66,51.46,3.88,4.33
11558112,visit_1,19352107,23295585,1760468,1863538,43.58,52.46,3.96,4.2
12142472,visit_2,18748983,24929559,2118022,2015492,40.94,54.44,4.62,4.4
13629738,visit_1,23331884,30495634,2762446,2296195,41.23,53.89,4.88,4.06
13656962,visit_1,14256333,20135642,5785738,1208937,35.48,50.12,14.4,3.01
14284699,visit_1,22433373,20669401,1640233,1865299,50.14,46.2,3.67,4.17
20198321,visit_1,17098870,23458438,2070119,1866790,40.11,55.03,4.86,4.38
21049382,visit_1,23647646,28054251,2052271,2160543,43.99,52.19,3.82,4.02
21226056,visit_1,21503054,26935350,2077604,2106827,42.57,53.32,4.11,4.17
22029987,visit_1,18096628,23068875,1861491,1761363,42.06,53.61,4.33,4.09
22781975,visit_1,17322990,23556419,1979466,1634323,40.42,54.96,4.62,3.81
23106800,visit_1,21857685,31365690,2410493,2251531,39.29,56.38,4.33,4.05
23505185,visit_1,19089373,28321931,2182363,2078074,38.49,57.11,4.4,4.19
24301426,visit_1,22499129,20890833,1574378,1713867,50.04,46.46,3.5,3.81
24319246,visit_1,17467443,23820388,1932930,1751664,40.41,55.11,4.47,4.05
24505549,visit_1,17772479,28556215,2221061,1975015,36.61,58.82,4.57,4.07
25086398,visit_1,17434810,29285953,2411358,1997730,35.49,59.61,4.91,4.07
25104993,visit_1,19027507,28880653,2322844,2043381,37.88,57.5,4.62,4.07
25254955,visit_1,18566008,27427429,2667268,1884170,38.15,56.36,5.48,3.87
25286493,visit_1,21082911,29753867,2394370,2175546,39.61,55.9,4.5,4.09
25544140,visit_1,14758954,21789327,1814257,1561952,38.47,56.8,4.73,4.07
25829284,visit_1,17707751,23357247,2216486,1749193,40.91,53.97,5.12,4.04
25938127,visit_1,15367339,24254624,2022372,1685960,36.9,58.24,4.86,4.05
25983503,visit_1,17538186,30838489,2907527,2157391,34.2,60.13,5.67,4.21
26526526,visit_1,1055864,19670360,13970979,428163,3.04,56.69,40.27,1.23
26627802,visit_1,21830341,33230173,2476795,2340797,37.94,57.75,4.3,4.07
27141019,visit_1,27000738,32449116,2906209,2686893,43.3,52.04,4.66,4.31
27420554,visit_1,14898590,28946202,2502684,1836980,32.15,62.45,5.4,3.96
27607191,visit_1,20974094,32800833,2577213,2322978,37.22,58.21,4.57,4.12
27882075,visit_1,19251389,30923661,2492950,2217375,36.55,58.71,4.73,4.21
27995860,visit_1,21502800,32875531,2671741,2206495,37.69,57.63,4.68,3.87
29060415,visit_1,20292700,26369198,2244552,1944377,41.49,53.92,4.59,3.98
29077393,visit_1,20323525,27433245,2127826,1970427,40.74,54.99,4.27,3.95
29428620,visit_1,17911770,29090389,2298151,1925075,36.33,59.01,4.66,3.9
29454063,visit_1,18502719,27795471,2224463,2004818,38.13,57.28,4.58,4.13
30070958,visit_1,19547469,28475248,2190517,2010664,38.93,56.71,4.36,4
30135059,visit_1,20165551,27859354,2320053,2155453,40.05,55.34,4.61,4.28
30219753,visit_1,20909189,24175673,2054180,2048755,44.36,51.29,4.36,4.35
30373823,visit_1,18151379,35067987,2830496,2294052,32.38,62.57,5.05,4.09
30434021,visit_1,21545961,29694127,2291325,2169232,40.25,55.47,4.28,4.05
30677678,visit_1,21761341,32935375,2474421,2350336,38.06,57.61,4.33,4.11
31211915,visit_1,21361782,28210383,2131189,2148616,41.32,54.56,4.12,4.16
31647738,visit_1,21158421,30150241,2306973,2153774,39.46,56.23,4.3,4.02
31745632,visit_1,18873524,25333910,2069307,1895105,40.78,54.74,4.47,4.1
31827769,visit_1,19449123,27893019,2125345,1921130,39.32,56.39,4.3,3.88
32313339,visit_2,20465017,29134046,2069628,1979701,39.61,56.39,4.01,3.83
32336232,visit_1,20899467,25265792,2035436,1869526,43.36,52.42,4.22,3.88
32363673,visit_1,18853747,32123143,2773622,2294601,35.08,59.76,5.16,4.27
32497174,visit_1,18435790,28381109,2156227,1885120,37.64,57.95,4.4,3.85
32610800,visit_1,21723230,34564542,2814797,2427421,36.76,58.48,4.76,4.11
32625601,visit_1,21457707,29457974,2338152,2186499,40.29,55.32,4.39,4.11
32776403,visit_1,20392173,32010085,2437398,2186906,37.19,58.37,4.44,3.99
33248527,visit_1,19428859,31249107,2373300,2112949,36.62,58.9,4.47,3.98
33414517,visit_1,17785579,30673440,2282243,2059711,35.05,60.45,4.5,4.06
33475782,visit_1,19622990,24983091,1924146,1971692,42.17,53.69,4.14,4.24
33632985,visit_1,20986280,32887499,2510586,2336433,37.22,58.33,4.45,4.14
33832940,visit_1,19370925,28969815,2452572,2096430,38.14,57.03,4.83,4.13
34382192,visit_1,18409378,28764290,2327791,1990502,37.19,58.11,4.7,4.02
34453779,visit_1,17808416,23663243,1718076,1814489,41.23,54.79,3.98,4.2
34600112,visit_1,23042055,22378592,1744460,1833155,48.85,47.45,3.7,3.89
34747386,visit_1,19813256,23460386,1756135,1938246,44,52.1,3.9,4.3
35174755,visit_1,23593000,27386306,2193460,2296714,44.37,51.5,4.13,4.32
35250778,visit_1,17237088,27955851,2330640,2083865,36.27,58.83,4.9,4.38
35399401,visit_1,20431488,28145685,2231706,2055651,40.21,55.4,4.39,4.05
35621176,visit_1,18142042,29213702,2155165,2019350,36.64,59,4.35,4.08
35863935,visit_1,20247610,25556062,2059057,1961359,42.3,53.39,4.3,4.1
36282135,visit_1,22025421,33082959,2585073,2486534,38.18,57.34,4.48,4.31
36343903,visit_1,11643721,25219741,4666888,1444985,28.04,60.73,11.24,3.48
36624716,visit_1,21388356,35843959,2899090,2443761,35.57,59.61,4.82,4.06
36776276,visit_1,21778758,24568145,1933325,1929741,45.11,50.89,4,4
36780460,visit_1,18417553,28864464,2360308,1986058,37.1,58.14,4.75,4
37062916,visit_1,16445312,27485676,2486529,1918231,35.43,59.21,5.36,4.13
37309267,visit_1,13289986,22837535,1805064,1558481,35.04,60.21,4.76,4.11
37396504,visit_1,15897151,27197565,2155399,1836031,35.13,60.1,4.76,4.06
37754165,visit_1,17082643,26684288,2130726,1895313,37.22,58.14,4.64,4.13
37982551,visit_1,19659809,29620445,2603486,2255958,37.89,57.09,5.02,4.35
38133187,visit_1,16651786,30310478,2473285,1967353,33.68,61.31,5,3.98
38324000,visit_1,20866274,32017201,2418658,2232320,37.73,57.9,4.37,4.04
39019997,visit_1,17436282,28929570,2362431,2002065,35.78,59.37,4.85,4.11
39425898,visit_1,19913698,28808610,2345935,2284007,38.99,56.41,4.59,4.47
39808969,visit_1,20017136,32239510,2415549,2162082,36.61,58.97,4.42,3.95
39809520,visit_1,2367795,35150419,23796501,655638,3.86,57.33,38.81,1.07
42879544,visit_1,20329465,28343412,2293019,2182080,39.89,55.61,4.5,4.28
43137587,visit_1,16311099,29680691,2510439,2081379,33.63,61.19,5.18,4.29
43590707,visit_1,18615178,27702769,2256729,1977599,38.32,57.03,4.65,4.07
44215122,visit_1,16446282,25266987,2600217,1849262,37.11,57.02,5.87,4.17
44430445,visit_1,19761881,27730054,2242521,2181946,39.73,55.76,4.51,4.39
44891679,visit_1,22046532,27070113,2212969,2126146,42.95,52.74,4.31,4.14
45008067,visit_1,18115799,24545648,2280772,1994958,40.31,54.62,5.07,4.44
45146982,visit_1,20660994,27618070,2228219,2216217,40.91,54.68,4.41,4.39
46360913,visit_1,21769794,27438277,2058321,2100137,42.46,53.52,4.01,4.1
pool.10.h12,control,10653756,22875617,7184275,1135487,26.17,56.19,17.65,2.79
pool.9.b1,control,12054124,25214365,7240027,1319908,27.08,56.65,16.27,2.97
14469911,visit_2,16370159,19358563,1479115,1570206,44,52.03,3.98,4.22
20019485,visit_1,16451808,20969459,1855106,1581608,41.89,53.39,4.72,4.03
20125937,visit_1,15054711,22594872,1784703,1605330,38.18,57.3,4.53,4.07
20391686,visit_1,2426184,26562954,16520612,587942,5.33,58.37,36.3,1.29
20543648,visit_1,16727301,21485778,1672870,1568456,41.94,53.87,4.19,3.93
20655669,visit_1,15654521,23722131,1838302,1783565,37.98,57.56,4.46,4.33
21068854,visit_1,13157591,23843942,1897635,1724559,33.82,61.3,4.88,4.43
21283528,visit_1,14515773,23611057,1847764,1692388,36.31,59.07,4.62,4.23
21292438,visit_1,16651708,23840877,1847885,1760824,39.33,56.31,4.36,4.16
21390877,visit_1,14892605,22341551,1674209,1569696,38.28,57.42,4.3,4.03
22126706,visit_1,15469975,23812757,1841742,1633645,37.62,57.9,4.48,3.97
22249619,visit_1,16243630,23781893,1933717,1710750,38.71,56.68,4.61,4.08
22499297,visit_1,16105128,25906277,2316395,1838016,36.33,58.44,5.23,4.15
22631824,visit_1,12981266,19739269,1660177,1390439,37.76,57.41,4.83,4.04
22890628,visit_1,14126044,26106666,2335253,1770836,33.18,61.33,5.49,4.16
23755561,visit_1,4411558,24571424,11551392,851669,10.88,60.62,28.5,2.1
24116634,visit_1,17940495,28830199,2247599,2040882,36.6,58.82,4.59,4.16
24676348,visit_1,13387694,19970683,1607749,1422257,38.29,57.11,4.6,4.07
24812083,visit_1,15644076,18883174,1438641,1494316,43.5,52.5,4,4.15
25018251,visit_1,17091921,24650584,1922276,1874095,39.14,56.45,4.4,4.29
25032856,visit_1,18113243,23738609,1758492,1833104,41.53,54.43,4.03,4.2
25289141,visit_1,15271801,27335595,2104821,1895837,34.16,61.14,4.71,4.24
25292178,visit_1,13298345,23545172,2060444,1680101,34.18,60.52,5.3,4.32
25368002,visit_1,14816858,21031598,1606429,1525684,39.56,56.15,4.29,4.07
25588592,visit_1,13491129,17335343,1754354,1402436,41.41,53.21,5.38,4.3
26478545,visit_1,14944530,25929339,1894981,1704395,34.94,60.63,4.43,3.99
27423350,visit_1,4026511,29724065,17889740,747468,7.8,57.56,34.64,1.45
27644905,visit_1,18091329,25727110,2060374,1940036,39.43,56.08,4.49,4.23
28006021,visit_1,11245938,22763552,1960385,1511923,31.26,63.29,5.45,4.2
28210466,visit_1,17140620,26101136,2202655,1860137,37.72,57.44,4.85,4.09
30004923,visit_1,16486891,24770690,2013055,1654690,38.1,57.25,4.65,3.82
30093389,visit_1,14524929,25640010,2071046,1802943,34.39,60.71,4.9,4.27
30110797,visit_1,17739265,27983680,2419735,2025933,36.85,58.13,5.03,4.21
30189609,visit_1,14343648,22765914,1811295,1591494,36.85,58.49,4.65,4.09
30211859,visit_1,15380396,25155756,2131324,1745971,36.05,58.96,5,4.09
30321087,visit_1,9622240,20250817,4934561,912113,27.64,58.18,14.18,2.62
30352462,visit_1,13951997,23000587,1766417,1580693,36.03,59.4,4.56,4.08
30365499,visit_1,15924116,23661874,2223636,1586764,38.09,56.59,5.32,3.8
30414114,visit_1,16565795,22481485,1803881,1658642,40.55,55.03,4.42,4.06
30579081,visit_1,13253861,21108814,1581945,1485420,36.87,58.73,4.4,4.13
30683718,visit_1,15630629,21471915,1695440,1652678,40.29,55.34,4.37,4.26
31125793,visit_1,17401806,31070689,2424535,2092946,34.19,61.05,4.76,4.11
31132004,visit_1,13655327,22392586,1829997,1549345,36.05,59.12,4.83,4.09
31662471,visit_1,16460652,25735328,2150113,1998994,37.12,58.03,4.85,4.51
31664097,visit_1,16581272,23864876,1922955,1635899,39.14,56.33,4.54,3.86
32262073,visit_1,16873368,22993772,2185600,1860524,40.12,54.68,5.2,4.42
32453300,visit_1,17258514,27445553,2026756,1916836,36.93,58.73,4.34,4.1
32662752,visit_1,16329372,28237932,2238700,1964122,34.89,60.33,4.78,4.2
32847204,visit_1,15042204,24578365,1939726,1599064,36.19,59.14,4.67,3.85
32951968,visit_2,14698815,22200520,1705810,1599537,38.07,57.51,4.42,4.14
33120700,visit_1,17547588,22652494,1927853,1760741,41.65,53.77,4.58,4.18
33128604,visit_1,16390787,24526283,2051675,1868135,38.15,57.08,4.77,4.35
33473935,visit_1,15811209,27013508,2140069,1863130,35.16,60.08,4.76,4.14
33494056,visit_1,13414750,24279850,1876672,1639278,33.9,61.36,4.74,4.14
33573248,visit_1,18119080,27202274,2165949,1860827,38.16,57.28,4.56,3.92
33820721,visit_1,12512380,19292203,1489317,1353974,37.58,57.95,4.47,4.07
33914409,visit_1,12988197,22529544,2812087,1489438,33.89,58.78,7.34,3.89
34113183,visit_1,15718227,24933945,1929976,1750449,36.91,58.55,4.53,4.11
34147694,visit_1,14271681,22559201,1734849,1588090,37.01,58.5,4.5,4.12
34178665,visit_1,19394402,26103964,2043601,1901478,40.79,54.91,4.3,4
34433756,visit_1,16454579,21697878,1665115,1625146,41.32,54.49,4.18,4.08
34590556,visit_1,12628061,22145486,1713211,1506036,34.61,60.69,4.7,4.13
34871731,visit_1,18099471,26774174,2270394,1891788,38.39,56.79,4.82,4.01
34975384,visit_1,16994514,18220455,1808447,1757112,45.9,49.21,4.88,4.75
35350281,visit_1,16995315,28361933,2126950,1977527,35.79,59.73,4.48,4.16
35469733,visit_1,15493989,19193279,1742783,1616868,42.53,52.69,4.78,4.44
35694017,visit_1,15104006,23329419,1728680,1667943,37.61,58.09,4.3,4.15
35787530,visit_1,20626613,30491617,2355869,2163673,38.57,57.02,4.41,4.05
36407956,visit_1,17746736,26000055,1951648,1929051,38.83,56.89,4.27,4.22
36745173,visit_1,18352769,26030713,2116318,1822116,39.47,55.98,4.55,3.92
36964096,visit_1,14746682,27493796,2168527,1896842,33.21,61.91,4.88,4.27
37222718,visit_1,15466930,22502965,1751924,1634294,38.94,56.65,4.41,4.11
37240975,visit_1,17402294,24981141,2112200,1895926,39.11,56.14,4.75,4.26
37292654,visit_1,15389802,22692450,1844593,1584147,38.54,56.84,4.62,3.97
37523257,visit_1,13919125,24964861,2130636,1608670,33.94,60.87,5.19,3.92
37648664,visit_1,12694451,24707448,2648469,1573274,31.7,61.69,6.61,3.93
37666583,visit_1,13816445,22122501,1863140,1602165,36.55,58.52,4.93,4.24
37742210,visit_1,16884544,19252577,1695142,1480567,44.63,50.89,4.48,3.91
37890316,visit_1,13285417,22280695,2611270,1510434,34.8,58.36,6.84,3.96
38044335,visit_1,13201407,25685596,1894710,1677722,32.37,62.98,4.65,4.11
38170827,visit_1,13796578,20440928,1578195,1455419,38.52,57.07,4.41,4.06
38337119,visit_1,14740171,25345952,1981005,1736528,35.04,60.25,4.71,4.13
38455152,visit_1,16282500,24599835,1858515,1733469,38.1,57.56,4.35,4.06
38496824,visit_1,14684233,25151912,2182895,1639740,34.95,59.86,5.2,3.9
38673729,visit_1,17713060,24332446,1898522,1798015,40.31,55.37,4.32,4.09
38726329,visit_1,14903410,25802718,2059776,1743659,34.85,60.33,4.82,4.08
38747806,visit_1,15508938,26218488,1979047,1834161,35.48,59.99,4.53,4.2
38910212,visit_1,14962433,22891983,1777479,1583422,37.75,57.76,4.48,4
39340550,visit_1,14692861,26302507,2105321,1818477,34.09,61.03,4.88,4.22
39576550,visit_1,13921040,22644084,2572959,1561341,35.57,57.86,6.57,3.99
45079468,visit_1,6123510,25392413,11344043,891221,14.29,59.25,26.47,2.08
49471446,visit_1,15724701,20607727,1928258,1754788,41.1,53.86,5.04,4.59
pool_11_b1,control,9930950,21551025,6717997,1119739,26,56.42,17.59,2.93
pool_13_h12,control,10240057,24311422,7989007,1169311,24.07,57.15,18.78,2.75
10490134,visit_1,20250901,26019618,2854767,2022169,41.22,52.97,5.81,4.12
10836956,visit_1,17806846,20439661,1793959,1727331,44.47,51.05,4.48,4.31
10992501,visit_1,15307007,21222165,2466699,1557013,39.25,54.42,6.33,3.99
11034568,visit_1,17450175,28482566,2316731,2006146,36.17,59.03,4.8,4.16
11074234,visit_1,15693336,19442430,1817385,1471722,42.47,52.61,4.92,3.98
11080520,visit_1,18244807,23540932,2015555,1754719,41.65,53.74,4.6,4.01
11395168,visit_1,16274483,23664570,2081520,1686969,38.73,56.32,4.95,4.01
11476579,visit_1,18080495,22672111,2212172,1793356,42.08,52.77,5.15,4.17
11493988,visit_1,15391498,21896704,1776457,1664126,39.4,56.05,4.55,4.26
11697042,visit_1,15991319,22303036,2140075,1586433,39.55,55.16,5.29,3.92
11775526,visit_1,20715567,26806464,2631695,2032842,41.3,53.45,5.25,4.05
11782703,visit_1,16721553,24395478,1896559,1811985,38.88,56.72,4.41,4.21
12633814,visit_1,20332185,26278124,2469833,1903725,41.43,53.54,5.03,3.88
13616834,visit_1,17108218,18301245,1959914,1545144,45.78,48.97,5.24,4.13
13791207,visit_1,16025622,27718608,3609667,1725630,33.84,58.54,7.62,3.64
13883517,visit_1,20292301,27419811,2663016,1984481,40.28,54.43,5.29,3.94
13948138,visit_1,16719885,27861907,2778344,1902191,35.3,58.83,5.87,4.02
13983903,visit_1,15893910,22164840,2120662,1590817,39.56,55.16,5.28,3.96
14978480,visit_1,13792542,23543427,2190893,1613549,34.89,59.56,5.54,4.08
15146129,visit_1,17962711,25724891,1902469,1933845,39.4,56.43,4.17,4.24
15364813,visit_1,20456539,29171455,2301450,2162098,39.39,56.18,4.43,4.16
16285414,visit_1,14582252,20606545,1590269,1565457,39.65,56.03,4.32,4.26
16563968,visit_1,14048654,20709966,2001698,1445578,38.22,56.34,5.45,3.93
16890246,visit_1,17747544,21333473,1891647,1605324,43.32,52.07,4.62,3.92
17370850,visit_1,21348982,29361497,2761484,2156142,39.93,54.91,5.16,4.03
18067736,visit_1,14767316,23052519,1773949,1661758,37.3,58.22,4.48,4.2
18150086,visit_1,9166177,16748560,3102493,1072137,31.59,57.72,10.69,3.69
18248799,visit_1,16365162,24287123,2183328,1663732,38.2,56.7,5.1,3.88
20624078,visit_1,10601240,17340432,1263938,1158369,36.3,59.37,4.33,3.97
25599251,visit_1,13665695,23552894,1724919,1566144,35.09,60.48,4.43,4.02
26282335,visit_1,14102013,18507277,1629459,1423669,41.19,54.05,4.76,4.16
28603629,visit_1,19765209,22593887,1858196,1774103,44.7,51.1,4.2,4.01
28761716,visit_1,14690996,21641057,1702414,1559281,38.63,56.9,4.48,4.1
30899447,visit_1,4738221,28285732,15415661,804518,9.78,58.39,31.82,1.66
32310310,visit_1,4234414,39322214,23144943,897488,6.35,58.95,34.7,1.35
32548449,visit_1,14418368,19045804,1712348,1435968,40.99,54.14,4.87,4.08
32813454,visit_1,15046596,20281613,1534792,1479880,40.82,55.02,4.16,4.01
32825037,visit_1,16139681,22442852,1861154,1647845,39.91,55.49,4.6,4.07
33632779,visit_1,21969141,22793412,2053199,1994686,46.93,48.69,4.39,4.26
34323865,visit_1,17423143,22128668,1718806,1577147,42.22,53.62,4.16,3.82
34434419,visit_2,14780665,22515701,1711980,1645183,37.89,57.72,4.39,4.22
36151851,visit_1,16304626,21533538,1764060,1576807,41.17,54.37,4.45,3.98
36957983,visit_1,18886977,24433864,1961850,1788466,41.71,53.96,4.33,3.95
37030194,visit_1,15153367,23664268,1908923,1625147,37.21,58.11,4.69,3.99
37140514,visit_1,14445491,22500508,2039986,1551630,37.05,57.71,5.23,3.98
38506326,visit_1,18385561,23877505,1877704,1837223,41.65,54.09,4.25,4.16
39922951,visit_1,15964848,25174430,2450022,1776311,36.63,57.75,5.62,4.08
40487518,visit_1,17983811,26350497,2445937,1805658,38.44,56.33,5.23,3.86
41136459,visit_1,18160903,21275384,1743975,1696501,44.1,51.66,4.23,4.12
41161225,visit_1,17679156,27557175,2271601,2025805,37.21,58.01,4.78,4.26
41391863,visit_1,14645786,19749704,1915478,1551943,40.33,54.39,5.28,4.27
41438367,visit_1,21256520,26624521,2897037,1993539,41.86,52.43,5.71,3.93
45903069,visit_1,13951769,19327987,1659322,1537233,39.93,55.32,4.75,4.4
pool.14.b1,control,11420964,26024513,8774253,1226692,24.71,56.31,18.98,2.65
pool.15.h12,control,10763364,22627967,6773063,1175455,26.8,56.34,16.86,2.93
10268613,visit1,22037354,30955454,2316648,2112104,39.84,55.97,4.19,3.82
10268613,visit2,18687565,27200479,2072207,1892242,38.96,56.71,4.32,3.95
10583559,visit1,18670317,23634423,1901401,1729019,42.23,53.46,4.3,3.91
10583559,visit2,20437966,27821897,2180325,1997020,40.52,55.16,4.32,3.96
10615962,visit1,21575731,32745974,2678806,2254840,37.85,57.45,4.7,3.96
10615962,visit2,22719890,30498370,2463712,2198526,40.8,54.77,4.42,3.95
10799195,visit1,21049718,24842423,2020684,1862554,43.93,51.85,4.22,3.89
10799195,visit2,23567719,33403177,2662305,2372081,39.52,56.01,4.46,3.98
11553402,visit1,20270787,26692542,2318572,1988824,41.13,54.16,4.7,4.04
